assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,year,Season,news_added,"year, id",uuid,position
0,1,190,100,75,1,42996,0,0,-4,4,122.7,0,194.0,2,0.0,0.0,0,Angel,0.0,24,1,40.0,361,False,221.8,0.0,0.0,0.0,0.0,831,,41,0,0,0,42996.jpg,1.4,0,0,Rangel,0.2,False,22,a,16,80,54.0,26,6830,0,15697,0,0.0,6.3,Rangel,1,2016,2016-17,,"(2016, 361)",43e1284f-1ed1-4a69-98de-6dd3d9528d32,DEF
0,0,237,100,100,2,80789,0,0,-2,2,29.2,0,63.0,2,0.0,0.0,0,Jordi,0.0,36,0,46.8,362,False,332.2,0.0,0.0,0.0,0.0,1409,,38,0,0,0,80789.jpg,1.2,0,0,Amat,7.4,False,2,a,16,80,106.0,21,439690,0,513326,0,0.0,5.5,Amat,5,2016,2016-17,,"(2016, 362)",7d4ce6ec-db82-4e19-889c-3ba9a6a5385e,DEF
1,4,435,100,100,6,57145,0,0,-3,3,38.2,1,333.0,2,5.5,0.0,1,Federico,0.0,41,0,82.9,363,False,579.4,0.0,0.0,0.0,0.0,2430,,42,0,0,0,57145.jpg,2.3,0,0,Fernández,1.9,False,33,a,16,80,206.0,63,67419,0,86286,0,0.0,15.0,Fernández,7,2016,2016-17,,"(2016, 363)",effaca9d-7efb-44f9-bde7-628b6715edf9,DEF
0,0,0,0,0,0,55313,0,0,-1,1,0.0,0,0.0,2,0.0,0.0,0,Franck,0.0,0,0,0.0,364,False,0.0,0.0,0.0,0.0,0.0,0,Joined Granada in season-long loan deal,44,0,0,0,55313.jpg,0.0,0,0,Tabanou,0.0,False,14,u,16,80,0.0,0,123,0,1617,0,0.0,0.0,Tabanou,0,2016,2016-17,,"(2016, 364)",31d7b81d-cd73-442c-8f66-e21c9f893ab6,DEF
0,2,192,None,None,3,96306,0,0,-1,1,106.8,1,75.0,2,2.0,0.0,1,Stephen,0.0,20,0,26.2,365,False,140.2,0.0,0.0,0.0,0.0,1036,,39,0,0,0,96306.jpg,2.2,0,0,Kingsley,8.9,False,35,a,16,80,15.0,29,668481,0,531433,0,0.0,7.4,Kingsley,0,2016,2016-17,,"(2016, 365)",6de10ce3-5816-4b8a-967a-3d048f733a57,DEF
0,0,125,None,None,1,97615,0,0,-2,2,1.2,1,0.0,2,0.3,0.0,0,Mike,0.0,20,1,24.3,366,False,191.6,0.0,0.0,0.0,0.0,662,,43,0,0,0,97615.jpg,2.0,0,0,van der Hoorn,0.2,False,5,a,16,80,50.0,16,18145,0,22375,0,0.0,3.7,van der Hoorn,1,2016,2016-17,,"(2016, 366)",bc372a1f-62f7-4d2f-87d0-d09147c3d833,DEF
1,0,348,100,100,3,40145,0,0,-4,4,222.0,0,376.0,3,0.5,0.0,0,Jack,0.0,51,0,71.6,367,False,331.2,0.0,0.0,0.0,0.0,2232,,46,2,0,0,40145.jpg,1.7,0,0,Cork,0.1,False,24,a,16,80,168.0,50,2052,0,4881,0,0.0,10.9,Cork,7,2016,2016-17,,"(2016, 367)",089ace0f-0664-47f3-9ec0-c1d64db6f543,MID
13,18,684,None,None,7,55422,0,0,-1,1,1302.7,4,586.0,3,6.3,0.0,2,Gylfi,0.0,70,9,328.3,368,False,905.4,0.0,0.0,0.0,0.0,3327,,74,0,0,0,55422.jpg,4.8,0,0,Sigurdsson,10.8,False,23,a,16,80,1074.0,181,1311202,0,1172231,0,0.0,24.5,Sigurdsson,2,2016,2016-17,,"(2016, 368)",224ecd23-d4e8-42cc-9040-ca5ff63c310e,MID
2,2,228,100,75,5,11829,0,0,-5,5,428.5,0,269.0,3,0.0,0.0,0,Wayne,0.0,42,3,105.5,369,False,273.2,0.0,0.0,0.0,0.0,1917,,45,0,0,0,11829.jpg,2.7,0,0,Routledge,0.3,False,15,a,16,80,355.0,74,48106,0,60527,0,0.0,16.4,Routledge,1,2016,2016-17,,"(2016, 369)",89365a9b-dc7b-489b-a3cb-9d388613c573,MID
0,0,200,100,100,5,15114,0,0,-1,1,72.8,0,166.0,3,2.5,0.0,2,Leon,0.0,24,0,21.2,370,False,127.8,0.0,0.0,0.0,0.0,1163,,44,0,0,0,15114.jpg,2.0,0,0,Britton,0.1,False,7,a,16,80,10.0,32,2104,0,4128,0,0.0,7.3,Britton,3,2016,2016-17,,"(2016, 370)",d36bc87b-3fa9-42b8-b23c-2ab115799fb7,MID
0,0,92,100,100,3,96305,0,0,-1,1,53.3,0,4.0,3,0.0,0.0,0,Jay,0.0,15,0,18.7,371,False,85.4,0.0,0.0,0.0,0.0,690,,44,0,0,0,96305.jpg,1.7,0,0,Fulton,0.0,False,56,a,16,80,47.0,19,1011,0,1565,0,0.0,4.3,Fulton,2,2016,2016-17,,"(2016, 371)",71abca76-a3be-4536-83af-ad057339e52a,MID
1,0,220,100,100,4,76542,0,0,-5,5,210.9,0,241.0,3,3.5,0.0,1,Sung-yueng,0.0,28,0,44.4,372,False,160.4,0.0,0.0,0.0,0.0,1291,,50,0,0,0,76542.jpg,1.8,0,0,Ki,0.1,False,4,a,16,80,77.0,41,1983,0,4946,0,0.0,8.2,Ki Sung-yueng,3,2016,2016-17,,"(2016, 372)",93795a7a-1a01-4d98-8c05-fb55cb11de1b,MID
1,0,76,75,0,0,49195,0,0,-5,5,134.3,0,202.0,3,0.0,0.0,0,Jefferson,0.0,9,0,31.5,373,False,82.4,0.0,0.0,0.0,0.0,380,Hamstring injury - 75% chance of playing,50,0,0,0,49195.jpg,1.4,0,0,Montero,0.1,False,20,d,16,80,99.0,18,2452,0,8638,0,0.0,3.6,Montero,0,2016,2016-17,,"(2016, 373)",57bb3ac6-e547-43a4-90b6-c5c52759202b,MID
3,5,257,100,100,6,45124,0,0,-4,4,233.4,1,524.0,3,3.5,0.0,13,André,0.0,25,6,105.6,374,False,324.4,0.0,0.0,0.0,0.0,1439,,71,0,0,0,45124.jpg,3.6,0,0,Ayew,1.0,False,20,a,20,21,505.0,89,19372,0,283937,0,0.0,12.5,Ayew,1,2016,2016-17,,"(2016, 374)",bdc40340-371f-4511-8a3b-c34e19738a8e,MID
2,5,429,100,100,4,49277,0,0,-2,2,333.9,2,107.0,3,1.0,0.0,2,Leroy,0.0,49,6,128.3,375,False,507.6,0.0,0.0,0.0,0.0,2405,,48,0,0,0,49277.jpg,2.8,0,0,Fer,4.6,False,8,a,16,80,443.0,95,749056,0,704215,0,0.0,19.8,Fer,9,2016,2016-17,,"(2016, 375)",89ed1d08-c88c-41be-8093-9298842772b7,MID
1,0,47,75,0,0,21083,0,0,-3,3,57.5,0,64.0,3,0.0,0.0,0,Nathan,0.0,11,0,14.6,376,False,40.0,0.0,0.0,0.0,0.0,214,Achilles injury - 75% chance of playing,47,0,0,0,21083.jpg,1.5,0,0,Dyer,0.1,False,12,d,16,80,48.0,12,1878,0,7883,0,0.0,2.6,Dyer,0,2016,2016-17,,"(2016, 376)",0c2eca03-6024-4d8d-8881-677117e02618,MID
0,0,0,0,0,0,37998,0,0,0,0,0.0,0,242.0,4,0.0,0.0,0,Bafétimbi,0.0,0,0,0.0,377,False,0.0,0.0,0.0,0.0,0.0,0,Joined Marseile in season-long loan deal,65,0,0,0,37998.jpg,0.0,0,0,Gomis,0.0,False,18,u,16,80,0.0,0,665,0,1932,0,0.0,0.0,Gomis,0,2016,2016-17,,"(2016, 377)",57c43d06-f661-4258-8782-ced88cd300e5,FWD
0,0,0,0,0,0,39270,0,0,-1,1,0.0,0,4.0,4,0.0,0.0,0,Marvin,0.0,0,0,0.0,378,False,0.0,0.0,0.0,0.0,0.0,0,Joined Blackburn on loan on 31/1,44,0,0,0,39270.jpg,0.0,0,0,Emnes,0.3,False,11,u,16,80,0.0,0,15455,0,25979,0,0.0,0.0,Emnes,0,2016,2016-17,,"(2016, 378)",b051fed2-92de-43a0-9567-1c16795723d8,FWD
2,0,136,0,0,4,111787,0,0,0,0,332.7,0,120.0,4,0.0,0.0,0,Modou,0.0,23,0,70.5,379,False,153.6,0.0,0.0,0.0,0.0,1145,Joined Leeds on loan from 31/1 until the end of the season,50,0,0,0,111787.jpg,1.9,0,0,Barrow,0.6,False,17,u,16,80,223.0,34,111792,0,123234,0,0.0,6.8,Barrow,1,2016,2016-17,,"(2016, 379)",cf1196bc-d269-43ab-a482-e173eaeb840b,FWD
0,6,665,100,75,15,37915,0,0,0,0,20.0,0,419.0,1,4.4,1.1,3,Hugo,0.0,24,0,68.7,380,False,664.6,0.0,0.0,0.0,0.0,3004,,55,0,0,0,37915.jpg,4.2,0,78,Lloris,7.9,False,1,a,17,6,2.0,143,351261,0,383467,0,0.0,26.0,Lloris,0,2016,2016-17,,"(2016, 380)",deee44ae-000a-47bb-9bd2-05620a56ed15,GK
0,0,81,100,100,2,39215,0,0,-2,2,0.0,0,3.0,1,1.5,1.5,0,Michel,0.0,2,0,6.9,381,False,70.4,0.0,0.0,0.0,0.0,416,,48,0,0,0,39215.jpg,3.4,0,7,Vorm,0.3,False,13,a,17,6,0.0,17,18749,0,22416,0,0.0,3.5,Vorm,0,2016,2016-17,,"(2016, 381)",2dccd386-5647-44d5-9d48-c77ec8e0e9c2,GK
0,4,611,100,100,14,55605,0,0,-1,1,102.2,0,598.0,2,5.1,1.5,8,Toby,0.0,17,1,108.6,382,False,618.4,0.0,0.0,0.0,0.0,2601,,64,0,0,0,55605.jpg,4.0,0,0,Alderweireld,9.6,False,4,a,17,6,363.0,120,160957,0,658121,0,0.0,18.8,Alderweireld,1,2016,2016-17,,"(2016, 382)",55cbbe20-03f4-411a-b625-486241719969,DEF
3,6,357,50,0,8,38290,0,0,-2,2,371.5,2,346.0,2,0.0,0.0,0,Danny,0.0,11,2,99.6,383,False,387.4,0.0,0.0,0.0,0.0,1530,Knee injury - 50% chance of playing,58,0,0,0,38290.jpg,4.7,0,0,Rose,4.3,False,3,d,17,6,237.0,84,389382,0,551919,0,0.0,14.5,Rose,8,2016,2016-17,,"(2016, 383)",971b418a-79c3-41b0-82f9-1433662f87cb,DEF
6,18,640,100,75,14,58621,0,0,7,-7,570.5,3,461.0,2,2.3,1.1,0,Kyle,0.0,21,0,140.2,384,False,564.0,0.0,0.0,0.0,0.0,2701,,62,0,0,0,58621.jpg,4.3,0,0,Walker,27.6,False,2,a,17,6,264.0,142,1642297,0,1405304,0,0.0,22.9,Walker,8,2016,2016-17,,"(2016, 384)",eeac338a-a684-47a3-a832-396efee60bd7,DEF
0,8,733,100,100,15,39194,0,0,3,-3,121.1,0,335.0,2,5.7,1.5,2,Jan,0.0,21,0,105.1,385,False,790.8,0.0,0.0,0.0,0.0,2894,,58,0,0,0,39194.jpg,3.8,0,0,Vertonghen,7.7,False,5,a,17,6,138.0,126,595721,0,435599,0,0.0,21.7,Vertonghen,5,2016,2016-17,,"(2016, 385)",75c4c804-6637-4e96-9b28-19bdc113719b,DEF
3,5,443,100,100,8,115556,0,0,0,0,449.6,0,192.0,2,7.1,1.5,8,Ben,0.0,13,1,105.8,386,False,452.0,0.0,0.0,0.0,0.0,1739,,50,0,0,0,115556.jpg,3.9,0,0,Davies,5.2,False,33,a,17,6,156.0,90,275625,0,59417,0,0.0,18.0,Davies,1,2016,2016-17,,"(2016, 386)",281a0837-0b61-4bd1-b608-ae89074f897d,DEF
5,7,202,100,75,3,77794,0,0,-3,3,185.6,3,110.0,2,2.9,1.1,8,Kieran,0.0,3,0,40.6,387,False,183.8,0.0,0.0,0.0,0.0,568,,47,0,0,0,77794.jpg,4.3,0,0,Trippier,0.4,False,16,a,17,6,35.0,51,32714,0,22786,0,0.0,10.9,Trippier,1,2016,2016-17,,"(2016, 387)",a1fa6ecc-4075-4f03-92c3-002ec7cf2867,DEF
0,0,26,100,100,0,97485,0,0,-5,5,14.4,0,131.0,2,1.5,1.5,0,Kevin,0.0,4,0,5.4,388,False,39.4,0.0,0.0,0.0,0.0,357,,45,1,0,0,97485.jpg,0.4,0,0,Wimmer,0.1,False,27,a,17,6,0.0,2,7624,0,11817,0,0.0,0.4,Wimmer,3,2016,2016-17,,"(2016, 388)",5ca0e437-2c75-47e5-a400-849e72b30ec6,DEF
0,0,0,0,0,0,151119,0,0,-1,1,0.0,0,227.0,2,0.0,0.0,0,DeAndre,0.0,0,0,0.0,389,False,0.0,0.0,0.0,0.0,0.0,0,Joined Newcastle on 24/8,44,0,0,0,151119.jpg,0.0,0,0,Yedlin,0.2,False,36,u,17,6,0.0,0,496,0,14284,0,0.0,0.0,Yedlin,0,2016,2016-17,,"(2016, 389)",c1a2b40b-faf6-4b16-afb7-98d06c5d7ee1,DEF
0,4,505,100,100,16,93264,0,0,-5,5,223.8,1,526.0,3,3.9,1.5,2,Eric,0.0,24,2,120.7,390,False,663.6,0.0,0.0,0.0,0.0,3043,,50,0,0,0,93264.jpg,2.6,0,0,Dier,5.1,False,15,a,17,6,315.0,93,96830,0,424578,0,0.0,18.6,Dier,6,2016,2016-17,,"(2016, 390)",f110cd71-af98-4bb2-a4ce-b27a87daa505,MID
2,6,456,100,100,11,39104,0,0,-1,1,409.7,0,473.0,3,2.7,1.5,1,Mousa,0.0,17,1,94.2,391,False,407.2,0.0,0.0,0.0,0.0,2056,,54,0,0,0,39104.jpg,2.5,0,0,Dembélé,0.5,False,19,a,17,6,121.0,76,42432,0,34419,0,0.0,14.1,Dembélé,5,2016,2016-17,,"(2016, 391)",a898c62d-7ca3-4d8c-87c3-c35277770ed4,MID
6,8,359,100,100,6,54908,0,0,-7,7,538.8,2,173.0,3,1.0,0.0,0,Nacer,0.0,32,5,148.7,392,False,412.0,0.0,0.0,0.0,0.0,2135,,58,0,0,0,54908.jpg,3.5,0,0,Chadli,1.4,False,22,a,19,35,543.0,110,370855,0,346631,0,0.0,19.0,Chadli,2,2016,2016-17,,"(2016, 392)",6af20a76-4a98-45ea-9116-297c0aa8aea2,MID
1,4,93,75,0,4,62974,0,0,-4,4,275.2,0,519.0,3,0.0,0.0,0,Erik,0.0,2,1,62.2,393,False,121.8,0.0,0.0,0.0,0.0,595,Hip injury - 75% chance of playing,66,0,1,0,62974.jpg,3.1,0,0,Lamela,3.3,False,11,d,17,6,225.0,28,303229,0,538497,0,0.0,4.2,Lamela,1,2016,2016-17,,"(2016, 393)",9981f4c5-2e66-41aa-8538-c53814ee408e,MID
20,30,798,100,100,16,80607,0,0,4,-4,1679.2,5,738.0,3,6.9,1.5,9,Christian,0.0,24,8,389.7,394,True,974.6,0.0,0.0,0.0,0.0,3159,,89,0,0,0,80607.jpg,6.1,0,0,Eriksen,17.9,False,23,a,17,6,1244.0,218,1394534,0,1092708,0,0.0,24.5,Eriksen,0,2016,2016-17,,"(2016, 394)",50c90041-d5a7-4109-b03f-0984e8f73e52,MID
0,0,0,0,0,0,126407,0,0,0,0,0.0,0,29.0,3,0.0,0.0,0,Nabil,0.0,0,0,0.0,395,False,0.0,0.0,0.0,0.0,0.0,0,Joined Schalke on loan until the end of the season,45,0,0,0,126407.jpg,0.0,0,0,Bentaleb,0.0,False,6,u,17,6,0.0,0,545,0,4369,0,0.0,0.0,Bentaleb,0,2016,2016-17,,"(2016, 395)",cc067ac1-0fa0-4d51-a106-33adad0556f1,MID
0,0,126,0,0,0,58791,0,0,-4,4,149.6,0,147.0,3,0.0,0.0,0,Ryan,0.0,27,1,39.8,396,False,116.0,0.0,0.0,0.0,0.0,927,Head injury - Unknown return date,46,0,0,0,58791.jpg,1.6,0,0,Mason,0.0,False,25,i,7,88,137.0,26,3773,0,5097,0,0.0,5.7,Mason,4,2016,2016-17,,"(2016, 396)",8d0e29dd-579a-49ff-8756-eea0387c27bd,MID
2,4,243,None,None,5,93464,0,0,-4,4,268.2,0,93.0,3,4.5,0.0,2,Tom,0.0,18,1,61.0,397,False,253.8,0.0,0.0,0.0,0.0,1389,,41,0,0,0,93464.jpg,2.9,0,0,Carroll,2.6,False,42,a,16,80,86.0,52,171884,0,71939,0,0.0,12.7,Carroll,1,2016,2016-17,,"(2016, 397)",5c3c1f27-c7f4-4137-a131-04885506b488,MID
11,17,679,100,100,17,108823,0,0,6,-6,778.7,4,666.0,3,5.5,1.5,11,Bamidele,0.0,22,18,301.7,398,True,969.6,0.0,0.0,0.0,0.0,3036,,91,0,0,0,108823.jpg,6.1,0,0,Alli,32.3,False,20,a,17,6,1270.0,225,1996300,0,1086898,0,0.0,24.7,Alli,4,2016,2016-17,,"(2016, 398)",9484a731-0368-4a46-b37c-ed055715a36f,MID
0,0,17,100,0,0,168765,0,0,-3,3,4.4,0,17.0,3,0.0,0.0,0,Joshua,0.0,0,0,3.0,399,False,7.4,0.0,0.0,0.0,0.0,22,,42,0,0,0,168765.jpg,1.0,0,0,Onomah,0.1,False,25,a,17,6,18.0,5,4228,0,4644,0,0.0,1.2,Onomah,0,2016,2016-17,,"(2016, 399)",428f8419-bda9-4bed-9345-00501e760e52,MID
2,7,578,100,100,12,54756,0,0,-2,2,486.0,2,268.0,3,5.1,1.5,12,Victor,0.0,25,4,157.7,400,False,609.6,0.0,0.0,0.0,0.0,3012,,48,0,0,0,54756.jpg,2.9,0,0,Wanyama,2.9,False,12,a,17,6,480.0,103,342780,0,335423,0,0.0,21.5,Wanyama,10,2016,2016-17,,"(2016, 400)",9c697bbf-4fe1-4de6-a50e-b92ffb1b6b54,MID
0,0,0,0,0,0,106450,0,0,0,0,0.0,0,-4.0,3,0.0,0.0,0,Alex,0.0,0,0,0.0,401,False,0.0,0.0,0.0,0.0,0.0,0,Joined Norwich City on 4/8,45,0,0,0,106450.jpg,0.0,0,0,Pritchard,0.0,False,24,u,17,6,0.0,0,80,0,233,0,0.0,0.0,Pritchard,0,2016,2016-17,,"(2016, 401)",ee8f1b1d-7989-47e1-b42a-5cf23c4f444d,MID
9,13,512,50,100,10,85971,0,0,-3,3,642.3,4,244.0,3,6.5,1.5,5,Heung-Min,0.0,18,14,255.6,402,False,753.4,0.0,0.0,0.0,0.0,2063,Arm injury - 50% chance of playing,72,0,0,0,85971.jpg,5.1,0,0,Son,11.0,False,7,d,17,6,1161.0,174,1431312,0,1013071,0,0.0,24.2,Son,2,2016,2016-17,,"(2016, 402)",6c5f4c00-0af1-4775-8aa8-6a9267175d31,MID
7,33,920,100,100,14,78830,0,0,9,-9,548.4,9,1053.0,4,9.9,1.5,17,Harry,0.0,19,29,336.0,403,True,1279.0,0.0,0.0,0.0,0.0,2523,,119,0,1,0,78830.jpg,7.5,0,0,Kane,23.3,False,10,a,17,6,1530.0,224,2534008,0,2241049,0,0.0,18.8,Kane,3,2016,2016-17,,"(2016, 403)",a097df9a-8f74-422d-a572-041417ae8925,FWD
0,0,0,0,0,0,145212,0,0,-1,1,0.0,0,38.0,4,0.0,0.0,0,Clinton,0.0,0,0,0.0,404,False,0.0,0.0,0.0,0.0,0.0,0,Joined Marseille in season-long loan deal,59,0,0,0,145212.jpg,0.0,0,0,N'Jie,0.0,False,14,u,17,6,0.0,0,521,0,2021,0,0.0,0.0,N'Jie,0,2016,2016-17,,"(2016, 404)",e94ed5b7-b4b5-4404-ac23-cfe782785de7,FWD
3,3,134,100,100,3,165990,0,0,-5,5,241.3,0,0.0,4,1.9,1.5,1,Vincent,0.0,8,2,89.4,405,False,158.0,0.0,0.0,0.0,0.0,845,,75,0,0,0,165990.jpg,2.0,0,0,Janssen,0.8,False,9,a,17,6,501.0,55,65179,0,116543,0,0.0,7.3,Janssen,0,2016,2016-17,,"(2016, 405)",1dcc59b7-5430-4891-9d6c-efbe9d7e17a3,FWD
0,0,20,100,100,0,56827,0,0,-3,3,0.0,0,146.0,1,-1.0,-1.0,0,Costel,0.0,4,0,4.1,406,False,41.6,0.0,0.0,0.0,0.0,83,,42,0,0,0,56827.jpg,1.0,0,6,Pantilimon,0.4,False,30,a,18,57,0.0,2,2854,0,15563,0,0.0,0.5,Pantilimon,0,2016,2016-17,,"(2016, 406)",54b48a0b-1d93-477b-9c61-c4220c9b8c4a,GK
0,6,681,100,100,7,18656,0,0,-1,1,10.0,1,375.0,1,1.2,-1.0,1,Heurelho,0.0,64,0,84.4,407,False,834.4,0.0,0.0,0.0,0.0,3337,,49,1,0,1,18656.jpg,3.0,0,117,Gomes,1.7,False,1,a,18,57,0.0,113,46210,0,101390,0,0.0,23.1,Gomes,1,2016,2016-17,,"(2016, 407)",f8b6f5b6-14a7-49dc-91e8-9df7df145cdf,GK
1,3,183,75,0,2,41338,0,0,-2,2,61.7,1,335.0,2,0.0,0.0,0,Craig,0.0,21,0,33.2,408,False,225.2,0.0,0.0,0.0,0.0,1162,Knee injury - 75% chance of playing,43,0,0,0,41338.jpg,2.1,0,0,Cathcart,0.2,False,15,d,18,57,45.0,31,15550,0,27901,0,0.0,7.2,Cathcart,3,2016,2016-17,,"(2016, 408)",73766bdd-225d-4384-a0eb-d3b68236de0e,DEF
2,3,441,100,0,5,41945,0,0,-2,2,111.3,1,181.0,2,0.0,0.0,0,Sebastian,0.0,49,1,103.8,409,False,624.0,0.0,0.0,0.0,0.0,2770,,43,0,0,0,41945.jpg,2.0,1,0,Prödl,0.8,False,5,a,18,57,302.0,67,115809,0,95009,0,0.0,15.6,Prödl,10,2016,2016-17,,"(2016, 409)",01169acd-ed93-4097-bf97-77748a2b1f25,DEF
0,0,0,0,0,0,98780,0,0,0,0,0.0,0,88.0,2,0.0,0.0,0,Juan Carlos,0.0,0,0,0.0,410,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Olympiakos,40,0,0,0,98780.jpg,0.0,0,0,Paredes,3.8,False,14,u,18,57,0.0,0,14475,0,459237,0,0.0,0.0,Paredes,0,2016,2016-17,,"(2016, 410)",13bf35b3-7b11-48c7-ba0a-d2dd48d0b12c,DEF
4,9,547,100,100,7,40868,0,0,1,-1,567.6,1,96.0,2,-0.8,-1.0,0,José,0.0,61,2,144.6,411,False,666.8,0.0,0.0,0.0,0.0,2905,,46,0,0,0,40868.jpg,2.6,0,0,Holebas,3.0,False,25,a,18,57,211.0,87,528595,0,442080,0,0.0,18.9,Holebas,14,2016,2016-17,,"(2016, 411)",e4f4c6b2-48a1-4a43-b8eb-c23a8bb1c6da,DEF
2,6,419,100,100,5,67527,0,0,-1,1,214.3,1,275.0,2,1.5,0.0,1,Allan-Roméo,0.0,39,0,78.3,412,False,461.0,0.0,0.0,0.0,0.0,2638,,44,0,0,0,67527.jpg,2.3,0,0,Nyom,1.3,False,2,a,19,35,109.0,74,124417,0,109663,0,0.0,16.8,Nyom,8,2016,2016-17,,"(2016, 412)",4fc802a0-4c95-4930-bbdd-93548819f999,DEF
2,8,413,100,25,6,52153,0,0,-3,3,96.7,2,205.0,2,-0.1,-0.3,0,Miguel,0.0,36,1,90.9,413,False,531.2,0.0,0.0,0.0,0.0,2280,,42,0,0,0,52153.jpg,2.6,2,0,Britos,0.7,False,3,a,18,57,280.0,71,99068,0,78301,0,0.0,16.9,Britos,6,2016,2016-17,,"(2016, 413)",ad1de77f-281f-4dd7-9762-8fe2d933c606,DEF
0,1,143,75,0,1,85624,0,0,-2,2,49.1,0,0.0,2,0.0,0.0,0,Christian,0.0,15,2,41.7,414,False,200.4,0.0,0.0,0.0,0.0,771,Hamstring injury - 75% chance of playing,48,0,0,0,85624.jpg,2.2,0,0,Kabasele,0.0,False,27,d,18,57,166.0,35,1487,0,3199,0,0.0,7.3,Kabasele,1,2016,2016-17,,"(2016, 414)",0706f8cc-289e-442d-b224-683bbd4fb095,DEF
1,0,131,100,75,0,44302,0,0,-3,3,169.2,0,56.0,3,-0.8,-0.8,0,Adlène,0.0,20,0,38.7,415,False,123.6,0.0,0.0,0.0,0.0,861,,42,0,0,0,44302.jpg,1.5,0,0,Guédioura,0.1,False,27,a,12,25,100.0,26,7765,0,8170,0,0.0,6.2,Guédioura,2,2016,2016-17,,"(2016, 415)",b04237c4-b192-4aa3-b5f5-77c41ba38e19,MID
2,14,544,100,100,7,38439,0,0,0,0,696.8,3,347.0,3,1.8,-1.0,2,Etienne,0.0,60,7,178.7,416,False,577.6,0.0,0.0,0.0,0.0,3204,,45,0,0,0,38439.jpg,3.5,0,0,Capoue,22.9,False,29,a,18,57,513.0,131,2388057,0,1732884,0,0.0,29.1,Capoue,5,2016,2016-17,,"(2016, 416)",361d433e-9ec4-4187-9b86-679e9b5507ea,MID
0,0,0,0,0,0,41926,0,0,0,0,0.0,0,250.0,3,0.0,0.0,0,Almen,0.0,0,0,0.0,417,False,0.0,0.0,0.0,0.0,0.0,0,Joined Sheffield Wednesday on 29/7,50,0,0,0,41926.jpg,0.0,0,0,Abdi,0.0,False,22,u,18,57,0.0,0,110,0,202,0,0.0,0.0,Abdi,0,2016,2016-17,,"(2016, 417)",a9009576-93fa-47b0-a74c-3e6607785c2c,MID
0,0,6,100,100,0,16045,0,0,-3,3,1.3,0,351.0,3,-1.0,-1.0,0,Ben,0.0,2,0,0.6,418,False,5.6,0.0,0.0,0.0,0.0,54,,42,0,0,0,16045.jpg,0.3,1,0,Watson,0.6,False,23,a,18,57,0.0,1,23610,0,72105,0,0.0,0.2,Watson,0,2016,2016-17,,"(2016, 418)",47128466-7cf6-4104-b3ef-ce4380b6d1fc,MID
0,0,3,0,0,0,19342,0,0,0,0,0.0,0,176.0,3,0.0,0.0,0,Ikechi,0.0,0,0,0.0,419,False,0.0,0.0,0.0,0.0,0.0,10,Signed for Derby on 31/8,45,0,0,0,19342.jpg,1.0,0,0,Anya,0.0,False,21,u,18,57,0.0,1,398,0,6143,0,0.0,0.2,Anya,0,2016,2016-17,,"(2016, 419)",ad94c1ff-f01b-449b-a88f-50b13db4ba47,MID
0,0,258,100,100,5,21123,0,0,0,0,101.9,0,127.0,3,-0.4,-1.0,2,Valon,0.0,39,0,33.6,420,False,208.2,0.0,0.0,0.0,0.0,2030,,45,0,0,0,21123.jpg,1.8,0,0,Behrami,0.2,False,11,a,18,57,24.0,48,13015,0,17609,0,0.0,10.7,Behrami,7,2016,2016-17,,"(2016, 420)",d8a07d78-3b9d-406f-b556-dd92f0084315,MID
0,0,0,0,0,0,88935,0,0,0,0,0.0,0,55.0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,421,False,0.0,0.0,0.0,0.0,0.0,0,Season-long loan to Feyenoord,50,0,0,0,88935.jpg,0.0,0,0,Berghuis,0.0,False,20,u,18,57,0.0,0,48,0,96,0,0.0,0.0,Berghuis,0,2016,2016-17,,"(2016, 421)",535f4df5-8c6e-41ba-9d80-fad9f29e1f4f,MID
3,5,263,100,100,4,44604,0,0,0,0,494.3,0,74.0,3,0.6,-1.0,1,Nordin,0.0,51,0,113.9,422,False,282.4,0.0,0.0,0.0,0.0,2091,,50,0,0,0,44604.jpg,2.2,0,0,Amrabat,0.1,False,7,a,18,57,368.0,65,16321,0,17333,0,0.0,13.0,Amrabat,4,2016,2016-17,,"(2016, 422)",047e8471-7806-4b4e-b424-c1225293b043,MID
0,0,0,0,0,0,28160,0,0,0,0,0.0,0,69.0,3,0.0,0.0,0,Mario,0.0,0,0,0.0,423,False,0.0,0.0,0.0,0.0,0.0,0,Moved to Valencia in season-long loan deal,45,0,0,0,28160.jpg,0.0,0,0,Suárez,0.1,False,4,u,18,57,0.0,0,337,0,7164,0,0.0,0.0,Suárez,0,2016,2016-17,,"(2016, 423)",89f16264-9b2a-427c-8a3b-e5f380454654,MID
